"topic","term","beta","ratio","label","decision"
55,"second-quarter-earnings",0.000968338098112523,205.126436151131,"Earnings","keep"
55,"full-year",0.000931122952143555,53.7725438098563,"Earnings","drop"
55,"year-earlier-quarter",0.000841806601818034,261.783505467065,"Earnings","keep"
55,"analysts-expectations",0.000774819339073894,206.344357279924,"Earnings","drop"
55,"ended-sept",0.000737604193104927,37.3065181272823,"Earnings","drop"
55,"fourth-quarter-earnings",0.000715275105523546,59.7278184394129,"Earnings","keep"
55,"per-share-earnings",0.00070038904713596,69.1309359241375,"Earnings","keep"
55,"diluted-share",0.000670616930360786,200.805059429147,"Earnings","keep"
55,"profit-rose",0.000655730871973199,174.629566535652,"Earnings","keep"
55,"thomson-financial",0.000655730871973199,43.5041384820039,"Earnings","drop"
55,"first-quarter-earnings",0.000648287842779406,143.446705224189,"Earnings","keep"
55,"analysts-estimates",0.000558971492453885,123.683668913165,"Earnings","keep"
55,"write-down",0.000521756346484918,46.9676501492849,"Earnings","drop"
55,"write-off",0.000477098171322157,62.5156514533584,"Earnings","drop"
55,"profit-fell",0.000469655142128364,136.245055557621,"Earnings","drop"
55,"fourth-quarter-net-income",0.00041755393777181,125.029565304941,"Earnings","keep"
55,"pre-tax",0.00041755393777181,88.9144137807919,"Earnings","keep"
55,"year-ago-period",0.00041755393777181,98.6284328314012,"Earnings","keep"
55,"cents-per-share",0.00037289576260905,99.306938518004,"Earnings","keep"
55,"kronor",0.000305908499864909,64.0474324866166,"Earnings","drop"
55,"third-quarter-results",0.000305908499864909,72.2571941064276,"Earnings","keep"
57,"car",0.0565337188222687,67.2423400211334,"Transportation","keep"
57,"cars",0.0212494067573482,46.944365222354,"Transportation","keep"
57,"driver",0.0169730286316093,178.834232995019,"Transportation","keep"
57,"driving",0.0163357644403227,42.7185058826288,"Transportation","keep"
57,"drivers",0.0138202478957704,302.129663299029,"Transportation","keep"
57,"engine",0.00551904329874778,35.3326552380073,"Transportation","keep"
57,"uber",0.0043451355779567,207.820451408287,"Transportation","drop"
57,"taxi",0.00395942304112534,98.7705372768713,"Transportation","keep"
57,"wheel",0.00330538873954174,37.2321358976599,"Transportation","keep"
57,"wheels",0.00263458432766112,40.7953025030582,"Transportation","keep"
57,"parked",0.00193023969518647,43.5609133374395,"Transportation","drop"
57,"bmw",0.00166191793043423,58.0465487580663,"Transportation","keep"
57,"mileage",0.00136005594508795,38.1930032718354,"Transportation","keep"
57,"brake",0.00132651572449392,42.1307598184724,"Transportation","keep"
57,"brakes",0.00130974561419691,32.6887707138594,"Transportation","keep"
57,"mercedes",0.00125943528330586,39.9659663573538,"Transportation","keep"
57,"horsepower",0.00124266517300884,330.937721230783,"Transportation","keep"
57,"towing",0.00124266517300884,112.292268789257,"Transportation","keep"
57,"taxis",0.00117558473182078,252.111659953908,"Transportation","keep"
57,"suv",0.00115881462152377,72.3998984819738,"Transportation","keep"
57,"steering-wheel",0.00112527440092973,93.446703495724,"Transportation","keep"
57,"cadillac",0.0010917341803357,32.5041761788699,"Transportation","keep"
57,"dashboard",0.0010917341803357,57.1304097863523,"Transportation","keep"
57,"sedan",0.00107496407003869,66.6078143180674,"Transportation","keep"
57,"f1",0.00105819395974167,50.3344800883819,"Transportation","drop"
57,"minivan",0.00104142384944466,56.7209625211552,"Transportation","keep"
57,"ferrari",0.00102465373914764,52.201700335884,"Transportation","keep"
57,"porsche",0.000991113518553612,48.06208380634,"Transportation","keep"
57,"air-bags",0.00092403307736555,218.261465312168,"Transportation","keep"
57,"scooter",0.00092403307736555,41.5886104068163,"Transportation","drop"
57,"windshield",0.00092403307736555,52.4864896895138,"Transportation","drop"
57,"lyft",0.000840182525880473,86.4262225453511,"Transportation","drop"
57,"acceleration",0.000756331974395395,35.5911680752091,"Transportation","keep"
57,"seat-belt",0.00073956186409838,44.3691834210369,"Transportation","keep"
57,"subaru",0.000706021643504349,149.71494807235,"Transportation","keep"
57,"cabs",0.000689251533207334,34.0903826189785,"Transportation","keep"
57,"drunken-driving",0.000689251533207334,39.7635497197535,"Transportation","keep"
57,"hummer",0.000689251533207334,36.2568028714895,"Transportation","keep"
57,"chevy",0.000672481422910319,32.493169256882,"Transportation","keep"
57,"turbo",0.000638941202316287,131.568064600426,"Transportation","drop"
57,"highway-traffic",0.000622171092019272,146.960079184781,"Transportation","keep"
57,"seat-belts",0.000622171092019272,34.3093292922663,"Transportation","keep"
57,"m.p.h",0.000588630871425241,125.692536763267,"Transportation","keep"
57,"chassis",0.000571860761128226,152.293877111602,"Transportation","keep"
57,"lexus",0.000571860761128226,41.621426805256,"Transportation","keep"
57,"miles-per-gallon",0.000538320540534195,156.164609676187,"Transportation","keep"
59,"compensation",0.0183344634209006,273.91012098259,"ExecutiveCompensation","keep"
59,"salary",0.0117277976428498,335.380124032824,"ExecutiveCompensation","keep"
59,"bonus",0.00877218400530078,142.250477048067,"ExecutiveCompensation","keep"
59,"bonuses",0.00716881190127092,376.607993122022,"ExecutiveCompensation","keep"
59,"ceos",0.00344048881599663,119.434521002137,"ExecutiveCompensation","keep"
59,"severance",0.00318935824548593,149.667718512171,"ExecutiveCompensation","keep"
59,"stock-options",0.0031700405092928,302.720313240528,"ExecutiveCompensation","keep"
59,"xerox",0.00216551822724998,62.7791291457255,"ExecutiveCompensation","drop"
59,"stead",0.00104508952804839,64.7847476633958,"ExecutiveCompensation","drop"
70,"loans",0.0337506957270181,654.445334514046,"Mortgage","keep"
70,"mortgage",0.0281848795820175,443.665706474057,"Mortgage","keep"
70,"loan",0.0241544609942585,251.704830882605,"Mortgage","keep"
70,"mortgages",0.0120927321070822,887.566889400524,"Mortgage","keep"
70,"lenders",0.0116203020894694,714.227887087724,"Mortgage","keep"
70,"borrowers",0.0109559473772014,2587.85230421464,"Mortgage","keep"
70,"lending",0.00716174379824876,311.408005935432,"Mortgage","keep"
70,"lender",0.00611353969667041,265.62073704715,"Mortgage","keep"
70,"fannie-mae",0.00453385182527766,591.937865281683,"Mortgage","keep"
70,"freddie-mac",0.00419429275011848,928.071507820836,"Mortgage","keep"
70,"borrow",0.00326419615294331,34.6712970379047,"Mortgage","drop"
70,"subprime",0.00326419615294331,697.144828872657,"Mortgage","keep"
70,"freddie",0.00317561552464092,93.8224010613339,"Mortgage","keep"
70,"fannie",0.00316085208659052,395.85387124756,"Mortgage","keep"
70,"foreclosure",0.00276223925922973,136.850220685352,"Mortgage","keep"
70,"borrowing",0.00268842206897773,31.2604100488547,"Mortgage","keep"
70,"student-loan",0.00265889519287694,232.134778065939,"Mortgage","drop"
70,"refinance",0.00228980924161695,180.329712320084,"Mortgage","keep"
70,"borrower",0.00209788454696176,127.585267543308,"Mortgage","keep"
70,"foreclosures",0.00202406735670976,166.526465674776,"Mortgage","keep"
70,"refinancing",0.00200930391865936,115.736787485419,"Mortgage","keep"
70,"fha",0.00180261578595377,425.787314842484,"Mortgage","keep"
70,"appraisal",0.00144829327274418,55.2404139141776,"Mortgage","keep"
70,"monthly-payments",0.00140400295859299,299.80196767695,"Mortgage","keep"
70,"mortgage-rates",0.00140400295859299,331.632871756923,"Mortgage","keep"
70,"countrywide",0.00138923952054259,369.972355513046,"Mortgage","keep"
70,"defaults",0.00137447608249219,67.4137130246138,"Mortgage","keep"
70,"sallie",0.00135971264444179,93.0022549820617,"Mortgage","drop"
70,"paulson",0.00127113201613939,52.7039079487597,"Mortgage","drop"
70,"repayment",0.00122684170198819,59.3427677723615,"Mortgage","keep"
70,"student-loans",0.00116778794978659,63.24518060947,"Mortgage","drop"
70,"home-equity",0.001108734197585,321.639302540236,"Mortgage","keep"
70,"mortgage-backed-securities",0.001034917007333,212.777326175187,"Mortgage","keep"
70,"forgiveness",0.000975863255131402,31.4341534185531,"Mortgage","drop"
70,"adjustable",0.000872519188778606,41.667557784785,"Mortgage","drop"
70,"30-year-fixed",0.000857755750728206,256.840659253869,"Mortgage","keep"
70,"bankers-association",0.000828228874627408,183.262272399679,"Mortgage","drop"
70,"appraisals",0.000813465436577008,47.6133517229118,"Mortgage","keep"
70,"appraisers",0.000813465436577008,87.0369805089677,"Mortgage","keep"
70,"delinquent",0.000739648246325011,31.438101519814,"Mortgage","drop"
70,"1-year",0.000695357932173813,164.247195160369,"Mortgage","drop"
70,"fixed-rate",0.000680594494123414,150.595200670681,"Mortgage","keep"
70,"refinanced",0.000651067618022615,153.785590373084,"Mortgage","keep"
70,"adj",0.000636304179972215,140.795079151982,"Mortgage","drop"
70,"payday",0.000547723551669819,31.940814259193,"Mortgage","drop"
71,"stocks",0.021767204493473,927.884637991678,"Stock_market","keep"
71,"dow-jones-industrial-average",0.00456209684485677,385.063770098108,"Stock_market","keep"
71,"dow",0.0045047737827243,546.83563163111,"Stock_market","keep"
71,"stock-market",0.00409532333892097,34.2896854986695,"Stock_market","keep"
71,"nasdaq-composite-index",0.00164680968497702,493.109704943473,"Stock_market","keep"
71,"standard-poor-500-stock",0.00149121851633175,397.13067395063,"Stock_market","keep"
71,"dow-industrials",0.00106539005477628,309.065342169422,"Stock_market","keep"
71,"blue-chip",0.00096712194826348,45.9452039756594,"Stock_market","keep"
71,"rose-cents",0.000950743930511346,62.6928972286419,"Stock_market","drop"
71,"fell-cents",0.000860664832874612,176.857747758409,"Stock_market","drop"
71,"nasdaq-composite",0.000852475823998546,255.259673220366,"Stock_market","keep"
71,"dow-jones-industrials",0.000803341770742145,213.940247746056,"Stock_market","keep"
71,"gainers",0.000770585735237878,205.216894117267,"Stock_market","drop"
71,"index-rose",0.000664128619849011,156.870667592616,"Stock_market","keep"
71,"index-fell",0.000647750602096878,187.909827560348,"Stock_market","drop"
71,"vix",0.000631372584344744,149.133519992487,"Stock_market","keep"
71,"nikkei",0.000623183575468677,165.961802787715,"Stock_market","drop"
71,"industrials",0.000598616548840477,179.24574555628,"Stock_market","keep"
71,"decliners",0.000574049522212277,152.876772344531,"Stock_market","drop"
71,"industrial-average",0.00056586051333621,169.43749682543,"Stock_market","drop"
71,"russell-index",0.000549482495584077,146.33425712294,"Stock_market","keep"
71,"composite-index",0.000483970424575543,114.316355791906,"Stock_market","drop"
71,"selloff",0.000475781415699477,99.6520507720112,"Stock_market","keep"
71,"intraday",0.000451214389071276,99.8402456299713,"Stock_market","drop"
71,"corporate-profits",0.00044302538019521,37.4480917295028,"Stock_market","keep"
71,"investment-strategist",0.000434836371319143,96.2162802713517,"Stock_market","keep"
71,"seng",0.000426647362443076,32.3455956376581,"Stock_market","drop"
71,"s-p-index",0.00041845835356701,49.7565651367564,"Stock_market","keep"
71,"stoxx",0.000402080335814876,120.396253171181,"Stock_market","drop"
71,"10-year-treasury-note",0.000377513309186676,89.1706260914868,"Stock_market","drop"
73,"terrorism",0.00585063001894507,118.613799055112,"Terrorism","keep"
73,"secret-service",0.00437934460592256,208.312494839974,"Terrorism","drop"
73,"hackers",0.00334399561157338,193.056890223565,"Terrorism","drop"
73,"tsa",0.00318051945457088,922.655818961883,"Terrorism","drop"
73,"terrorist",0.00314419141968144,97.2443479133979,"Terrorism","keep"
73,"terrorists",0.00307153534990255,133.131909850075,"Terrorism","keep"
73,"homeland-security",0.00301704329756838,117.669343142157,"Terrorism","keep"
73,"breach",0.00290805919290005,48.0352086484533,"Terrorism","drop"
73,"cyber",0.00249028679167143,125.175672059263,"Terrorism","drop"
73,"terrorist-attacks",0.0022178265300006,53.5822578529713,"Terrorism","keep"
73,"cybersecurity",0.00219966251255588,85.0944132106847,"Terrorism","keep"
73,"hacking",0.00160024993688004,79.6357964178006,"Terrorism","drop"
73,"terrorist-attack",0.0011643135182067,61.8094690934398,"Terrorism","keep"
73,"sept-attacks",0.00109165744842781,48.5340733105275,"Terrorism","drop"
73,"ransomware",0.00107349343098309,321.43971087844,"Terrorism","drop"
73,"equifax",0.000946345308870035,223.531731563283,"Terrorism","drop"
73,"breaches",0.000782869151867533,43.1205896730858,"Terrorism","drop"
73,"marshals",0.000710213082088644,37.8700166682355,"Terrorism","drop"
73,"hacker",0.000637557012309754,33.7177443405046,"Terrorism","drop"
73,"attackers",0.000619392994865032,30.0039744738028,"Terrorism","keep"
73,"hijackers",0.000401424785528364,83.4699099282302,"Terrorism","keep"
74,"fish",0.0265025198706216,541.323464244805,"Marine_Biology","keep"
74,"fishing",0.00833399231212836,166.897666010434,"Marine_Biology","keep"
74,"waters",0.00628955078219176,32.6325326457779,"Marine_Biology","keep"
74,"marine",0.00536376593844688,35.3982116985661,"Marine_Biology","keep"
74,"salmon",0.00414867333103173,174.347027231206,"Marine_Biology","keep"
74,"species",0.00320360130304217,139.238600289611,"Marine_Biology","keep"
74,"fishermen",0.00270213451268036,281.740000615582,"Marine_Biology","keep"
74,"shark",0.00266356014419099,116.127914288382,"Marine_Biology","keep"
74,"crabs",0.00262498577570162,201.980704352144,"Marine_Biology","keep"
74,"aquarium",0.00260569859145693,120.485867986417,"Marine_Biology","keep"
74,"trout",0.00260569859145693,111.391168868827,"Marine_Biology","keep"
74,"oyster",0.00256712422296756,64.3967560479849,"Marine_Biology","keep"
74,"whales",0.00256712422296756,214.712676063029,"Marine_Biology","drop"
74,"oysters",0.00243211393325477,202.17156677394,"Marine_Biology","keep"
74,"fletcher",0.00212351898533981,39.9822843296668,"Marine_Biology","drop"
74,"sharks",0.00210423180109513,139.113256058551,"Marine_Biology","keep"
74,"pond",0.00208494461685044,30.6361503570998,"Marine_Biology","drop"
74,"seals",0.00208494461685044,87.764548138413,"Marine_Biology","keep"
74,"spill",0.00196922151138233,35.7815525032825,"Marine_Biology","drop"
74,"chesapeake-bay",0.00185349840591422,75.6223844615322,"Marine_Biology","keep"
74,"coral",0.00185349840591422,33.6321309542377,"Marine_Biology","keep"
74,"fisheries",0.00185349840591422,410.123747387861,"Marine_Biology","keep"
74,"mud",0.00181492403742485,48.0069844835962,"Marine_Biology","drop"
74,"perch",0.00169920093195674,48.0542595203513,"Marine_Biology","keep"
74,"whale",0.00167991374771206,75.2226154182324,"Marine_Biology","keep"
74,"reef",0.00166062656346737,88.7313244804959,"Marine_Biology","keep"
74,"crab",0.00160276501073332,98.9428297848475,"Marine_Biology","keep"
74,"bait",0.0013713187997971,52.4071645779199,"Marine_Biology","keep"
74,"anglers",0.00135203161555241,420.452364067012,"Marine_Biology","keep"
74,"bluefish",0.00135203161555241,404.843326524766,"Marine_Biology","keep"
74,"tuna",0.00133274443130773,78.3598531693174,"Marine_Biology","keep"
74,"algae",0.00115915977310556,242.493087379568,"Marine_Biology","keep"
74,"rockfish",0.00113987258886088,252.219703128227,"Marine_Biology","keep"
74,"flounder",0.00104343666763745,130.384902027721,"Marine_Biology","keep"
74,"turtles",0.00102414948339277,54.8699165355971,"Marine_Biology","keep"
74,"lobsters",0.00100486229914808,291.506485279301,"Marine_Biology","keep"
74,"dolphin",0.000927713562169346,91.0566865314604,"Marine_Biology","keep"
74,"striped-bass",0.000889139193679975,266.237908028412,"Marine_Biology","keep"
74,"darwin",0.000792703272456551,33.9924261509328,"Marine_Biology","drop"
74,"spawning",0.000792703272456551,108.712983311246,"Marine_Biology","keep"
74,"catfish",0.000696267351233126,84.2464690189598,"Marine_Biology","keep"
74,"oceanic",0.000676980166988441,35.2856004515602,"Marine_Biology","keep"
74,"clams",0.000619118614254387,132.227145723784,"Marine_Biology","keep"
74,"octopus",0.000619118614254387,38.6141955789816,"Marine_Biology","keep"
74,"docks",0.000599831430009702,36.1562896865022,"Marine_Biology","drop"
74,"goldfish",0.000599831430009702,41.4673595306558,"Marine_Biology","keep"
74,"shellfish",0.000599831430009702,159.742826049733,"Marine_Biology","keep"
74,"shad",0.000541969877275647,41.0428434500484,"Marine_Biology","keep"
74,"squid",0.000522682693030962,111.819510240126,"Marine_Biology","keep"
74,"swordfish",0.000368385219073482,39.5895124601658,"Marine_Biology","keep"
77,"fire",0.0400256625695825,98.5099481551848,"Wildfires","keep"
77,"crash",0.0110522683563154,81.3910547416081,"Wildfires","drop"
77,"fires",0.00662312073915264,144.796114687785,"Wildfires","keep"
77,"firefighters",0.00660840596301588,253.454929016969,"Wildfires","keep"
77,"explosion",0.00454833730387043,33.1822526002281,"Wildfires","drop"
77,"burning",0.00391560192999004,36.6682773985541,"Wildfires","keep"
77,"fire-department",0.00334172566065666,145.246669030187,"Wildfires","keep"
77,"accidents",0.00287085282428056,56.5534818988997,"Wildfires","drop"
77,"flames",0.00242940954017796,76.9993879700538,"Wildfires","keep"
77,"wildfire",0.0023852652117677,145.215824349211,"Wildfires","keep"
77,"blaze",0.00234112088335744,240.474503541877,"Wildfires","keep"
77,"wildfires",0.00217925834585316,104.486817439648,"Wildfires","keep"
77,"firefighter",0.00207625491289588,119.886391319715,"Wildfires","keep"
77,"crashes",0.00160538207651978,46.0027632281278,"Wildfires","drop"
77,"evacuated",0.00148766386742575,192.114918516335,"Wildfires","keep"
77,"wreckage",0.00132580132992147,65.8500371777569,"Wildfires","drop"
77,"ntsb",0.000854928493545363,265.864127794475,"Wildfires","drop"
77,"explosions",0.00084021371740861,30.5518212456614,"Wildfires","keep"
77,"fatalities",0.000737210284451338,39.3156583782819,"Wildfires","keep"
77,"evacuate",0.000604777299220558,37.1696293116639,"Wildfires","keep"
80,"cloudy",0.0131023546445562,1258.81230268251,"Weather","keep"
80,"degrees",0.0129491405968709,49.2576248757145,"Weather","keep"
80,"rain",0.0129491405968709,54.8130485143844,"Weather","keep"
80,"temperature",0.0102678947623778,71.4231287551638,"Weather","keep"
80,"sunny",0.00996146666700714,105.163658217813,"Weather","keep"
80,"temperatures",0.00937414615088009,346.8946077359,"Weather","keep"
80,"mph",0.00590129440334619,125.482060671505,"Weather","drop"
80,"mid",0.0047521890457063,52.1797646601046,"Weather","drop"
80,"ptcldy",0.00421593987880769,1311.06541327795,"Weather","drop"
80,"rises",0.00378183341036595,31.3261640380135,"Weather","drop"
80,"70s",0.00375629773575173,35.7231413593723,"Weather","drop"
80,"showers",0.00337326261653843,82.7478170313395,"Weather","keep"
80,"60s",0.0028114777750256,35.2638171343404,"Weather","drop"
80,"ptcldv",0.00273487075118294,850.48519540926,"Weather","drop"
80,"40s",0.00258165670349762,55.1300126301492,"Weather","drop"
80,"low-tonight",0.0025561210288834,794.897927735452,"Weather","drop"
80,"weather-service",0.00250504967965496,197.314823209806,"Weather","keep"
80,"partly-cloudy",0.00222415725889854,645.219017371464,"Weather","keep"
80,"thunderstorms",0.00222415725889854,492.13946280653,"Weather","keep"
80,"50s",0.0021730859096701,31.515507047571,"Weather","drop"
80,"humid",0.0021730859096701,113.224220682404,"Weather","keep"
80,"30s",0.00207094321121323,35.2021247116815,"Weather","drop"
80,"humidity",0.00181558646507103,105.193098129303,"Weather","keep"
80,"partly-sunny",0.00173897944122837,540.78470408376,"Weather","keep"
80,"cooler",0.00168790809199993,32.4494700692544,"Weather","keep"
80,"dial",0.00156022971892883,37.1534528593842,"Weather","drop"
80,"20s",0.00153469404431461,31.0609678261382,"Weather","drop"
80,"rcldy",0.00150915836970039,469.315359931721,"Weather","drop"
80,"heat-wave",0.00140701567124351,90.3625123743833,"Weather","keep"
80,"fahrenheit",0.00138147999662929,71.4328139803341,"Weather","keep"
80,"precipitation",0.00135594432201507,300.029913605358,"Weather","keep"
80,"windy",0.00122826594894397,46.4168311339263,"Weather","keep"
80,"knots",0.00112612325048709,36.4141104204728,"Weather","drop"
80,"boating",0.000998444877415994,47.0596637893866,"Weather","drop"
80,"6-12",0.000947373528187554,85.5353017781898,"Weather","drop"
80,"mid-60s",0.000947373528187554,54.7793822948676,"Weather","drop"
80,"mid-50s",0.000896302178959115,54.4582410062904,"Weather","drop"
80,"hazy",0.000870766504344895,39.1698269856529,"Weather","drop"
80,"haze",0.000845230829730675,35.1596243904809,"Weather","drop"
80,"rockies",0.000819695155116455,181.374015569341,"Weather","drop"
80,"meteorologist",0.000743088131273796,153.572522643893,"Weather","keep"
80,"5-10",0.000717552456659576,48.6364435749021,"Weather","drop"
80,"temp",0.000615409758202697,39.8663629344891,"Weather","keep"
80,"ankara",0.000334517337446279,74.0186792510394,"Weather","drop"
81,"bill",0.0419849422012882,30.3639872650418,"Senate","keep"
81,"senate",0.0361085081296934,67.9833886028285,"Senate","keep"
81,"legislation",0.0156537082027355,32.5164478238737,"Senate","keep"
81,"sen",0.0139253452405017,56.4268907806786,"Senate","drop"
81,"rep",0.0110923329067533,45.5619646313951,"Senate","drop"
81,"senator",0.00719975893093987,30.192740446146,"Senate","keep"
81,"senators",0.00582458318272779,92.1609255951024,"Senate","keep"
81,"bipartisan",0.00313434865890306,38.1509495655186,"Senate","keep"
81,"veto",0.00304417320000391,75.9379516333493,"Senate","drop"
81,"mcconnell",0.00229271104251097,56.8574207720287,"Senate","drop"
81,"schumer",0.00208981625998787,104.620967188962,"Senate","drop"
81,"repeal",0.00172159980281633,34.9655345722733,"Senate","drop"
81,"majority-leader",0.00168402669494168,99.1954855251481,"Senate","keep"
81,"caucus",0.0015863366144676,58.6346314362016,"Senate","keep"
81,"senate-majority-leader",0.00151870502029324,65.0663816457748,"Senate","keep"
81,"filibuster",0.00142852956139408,380.43579881932,"Senate","keep"
81,"amendments",0.00132332485934507,37.0041178411811,"Senate","keep"
81,"committee-chairman",0.00131581023777014,52.7331722526461,"Senate","keep"
81,"senate-floor",0.00100019613162311,209.388606329587,"Senate","keep"
81,"pelosi",0.000977652266898317,91.3462610238859,"Senate","drop"
81,"commerce-committee",0.000842389078549588,69.341440739594,"Senate","drop"
81,"minority-leader",0.00081233059224987,43.2955640713433,"Senate","keep"
81,"d-calif",0.000789786727525082,39.6441276161671,"Senate","drop"
81,"dodd",0.000789786727525082,33.0547141824778,"Senate","drop"
81,"earmarks",0.000752213619650435,200.324163397233,"Senate","drop"
81,"sen-john",0.000744698998075505,33.4490606960386,"Senate","drop"
81,"hoyer",0.000722155133350717,31.0091425604509,"Senate","drop"
81,"dingell",0.000699611268625929,154.803043956284,"Senate","drop"
81,"wyden",0.000631979674451564,149.276917863772,"Senate","drop"
81,"congressional-leaders",0.000616950431301705,36.803450548433,"Senate","keep"
81,"rostenkowski",0.000609435809726776,80.579909499501,"Senate","drop"
81,"hastert",0.000586891945001987,83.9158399624432,"Senate","drop"
81,"appropriations-committee",0.000579377323427058,125.363610193932,"Senate","keep"
81,"frist",0.000564348080277199,39.025243328752,"Senate","drop"
81,"republican-senators",0.000549318837127341,34.8999223529296,"Senate","keep"
81,"manchin",0.000526774972402553,66.7284472368194,"Senate","drop"
81,"senate-finance-committee",0.000466657999803117,38.6955704670874,"Senate","keep"
81,"joe-manchin",0.000444114135078329,30.7090731829214,"Senate","drop"
81,"democratic-caucus",0.000436599513503399,116.272066866925,"Senate","keep"
81,"ms-pelosi",0.000436599513503399,103.127097834544,"Senate","drop"
81,"baucus",0.000368967919329035,76.6501729229998,"Senate","drop"
81,"proxmire",0.000361453297754105,39.938485638177,"Senate","drop"
81,"susan-collins",0.000353938676179176,41.8512208685435,"Senate","drop"
81,"thune",0.000338909433029317,34.8892298817753,"Senate","drop"
81,"domenici",0.000331394811454387,73.3277576635029,"Senate","drop"
81,"d-w.va",0.000323880189879458,39.6088231675231,"Senate","drop"
81,"sinema",0.000316365568304529,70.0022357740017,"Senate","drop"
81,"cornyn",0.000308850946729599,82.2509801760866,"Senate","drop"
81,"hollings",0.000286307082004811,63.3511919949991,"Senate","drop"
81,"house-speaker-nancy-pelosi",0.000248733974130164,54.3243681040105,"Senate","drop"
84,"gay",0.0191043399526469,384.216247842701,"LGBTQ","keep"
84,"sex",0.0140240964758857,53.2566922805478,"LGBTQ","drop"
84,"morris",0.0103498244410326,61.7268689211503,"LGBTQ","drop"
84,"transgender",0.00871889756841925,699.503986075249,"LGBTQ","keep"
84,"sexual",0.00667555240617953,56.4353575719972,"LGBTQ","drop"
84,"same-sex",0.00624438783066105,755.307236248194,"LGBTQ","keep"
84,"lesbian",0.00371363923522652,204.622635024848,"LGBTQ","keep"
84,"baldwin",0.0036574003775502,58.3094916541459,"LGBTQ","drop"
84,"homosexual",0.00260760836759217,232.207284227795,"LGBTQ","keep"
84,"lgbtq",0.00242014550867109,510.992125964802,"LGBTQ","keep"
84,"gay-rights",0.00238265293688688,199.489982499594,"LGBTQ","keep"
84,"trans",0.00223268264975002,110.194725915375,"LGBTQ","keep"
84,"homosexuals",0.0021951900779658,152.504913083531,"LGBTQ","keep"
84,"howe",0.00208271236261316,66.4904271678398,"LGBTQ","drop"
84,"queer",0.00208271236261316,129.709670735133,"LGBTQ","keep"
84,"sexuality",0.00206396607672105,58.5828062574813,"LGBTQ","keep"
84,"homosexuality",0.00178277178833943,382.678482641773,"LGBTQ","keep"
84,"frye",0.00174527921655522,99.559031516495,"LGBTQ","drop"
84,"gays",0.00172653293066311,356.448331314918,"LGBTQ","keep"
84,"sexual-orientation",0.00163280150120257,385.676289026824,"LGBTQ","keep"
84,"prostitutes",0.00148283121406571,68.0728467611813,"LGBTQ","drop"
84,"lesbians",0.00138909978460518,328.11266379894,"LGBTQ","keep"
84,"prom",0.00138909978460518,42.1121875111975,"LGBTQ","drop"
84,"prostitution",0.00131411464103674,52.2484470522316,"LGBTQ","drop"
84,"gender-identity",0.0012016369256841,348.590007889603,"LGBTQ","keep"
84,"equality",0.00118289063979199,37.6375840657632,"LGBTQ","keep"
84,"heterosexual",0.00114539806800778,270.549038571056,"LGBTQ","drop"
84,"bisexual",0.00112665178211567,266.12106739968,"LGBTQ","keep"
84,"porn",0.000995427780870915,39.2402753570134,"LGBTQ","drop"
84,"lgbt",0.000826711207841946,55.4264291063187,"LGBTQ","keep"
84,"becerra",0.000751726064273516,46.4717695598629,"LGBTQ","drop"
84,"condoms",0.000751726064273516,40.049069724742,"LGBTQ","drop"
84,"gay-marriage",0.000732979778381408,52.9134387784506,"LGBTQ","keep"
84,"stiller",0.000583009491244547,46.7202634705104,"LGBTQ","drop"
84,"prostitute",0.00056426320535244,32.5188233349873,"LGBTQ","drop"
85,"film",0.0520942519733993,427.45440463034,"Movie","keep"
85,"movie",0.0308359665321072,311.809549462112,"Movie","keep"
85,"films",0.0127189772463267,255.150948898731,"Movie","keep"
85,"movies",0.0101339522850203,83.6997010252699,"Movie","keep"
85,"documentary",0.00600009380259354,46.2586352357377,"Movie","keep"
85,"actor",0.00531293526857537,47.4127958015169,"Movie","keep"
85,"actress",0.00344779067624035,32.8313852026536,"Movie","keep"
85,"starring",0.00332781061474511,84.7398322779002,"Movie","keep"
85,"script",0.00277153942053993,68.9993684182442,"Movie","keep"
85,"cinema",0.00270609575063344,124.330589507851,"Movie","keep"
85,"filmmakers",0.00230252645287674,509.480220916462,"Movie","keep"
85,"filmmaker",0.002247990061288,72.2107456139817,"Movie","keep"
85,"screenplay",0.00204075177325077,592.01382841428,"Movie","keep"
85,"film-festival",0.00202984449493302,425.973145470081,"Movie","keep"
85,"area-theaters",0.00186623532016679,558.813053188583,"Movie","drop"
85,"pg-13",0.0018444207635313,491.192975977484,"Movie","drop"
85,"filming",0.0013972223525036,68.5490387163133,"Movie","keep"
85,"thriller",0.00111363311624214,50.3039534112606,"Movie","keep"
85,"hour-minutes",0.00105909672465339,137.25752130188,"Movie","drop"
85,"sundance",0.00104818944633565,99.6100708666244,"Movie","keep"
85,"cinematic",0.000917302106522662,65.3754409115204,"Movie","keep"
85,"documentaries",0.000895487549887164,42.9503791031166,"Movie","keep"
85,"sequel",0.000895487549887164,38.8247506306316,"Movie","keep"
85,"coppola",0.000808229323345175,54.5757759832703,"Movie","drop"
85,"profanity",0.000808229323345175,47.3210680407195,"Movie","drop"
85,"screenwriter",0.000797322045027426,58.3479635881669,"Movie","keep"
85,"scorsese",0.000775507488391929,183.178941233963,"Movie","keep"
85,"nudity",0.000720971096803186,41.1369816990901,"Movie","drop"
